Transaction_Index,Fraud_Probability,Prediction,Fraud_Risk_Rating_1_10,Actual_Label,Correct_Prediction
2382,0.0004968489,Clean,10.0,Clean,True
4009,0.0004961376,Clean,10.0,Clean,True
1318,0.00049523375,Clean,10.0,Clean,True
2806,0.00049321674,Clean,10.0,Clean,True
6172,0.0004905917,Clean,10.0,Clean,True
1077,0.00048824394,Clean,10.0,Clean,True
6148,0.00048791087,Clean,10.0,Clean,True
5794,0.0004876937,Clean,10.0,Clean,True
2376,0.00048645752,Clean,10.0,Clean,True
7646,0.00048620257,Clean,10.0,Clean,True
1913,0.00048353485,Clean,10.0,Clean,True
7603,0.0004831331,Clean,10.0,Clean,True
5342,0.00048308063,Clean,10.0,Clean,True
7302,0.0004830454,Clean,10.0,Clean,True
7194,0.00048187358,Clean,10.0,Clean,True
980,0.00048187358,Clean,10.0,Clean,True
2573,0.00047885426,Clean,10.0,Clean,True
5855,0.00047767648,Clean,10.0,Clean,True
6168,0.00047767648,Clean,10.0,Clean,True
3310,0.00047767648,Clean,10.0,Clean,True
2212,0.0004774236,Clean,10.0,Clean,True
1363,0.00047711446,Clean,10.0,Clean,True
1603,0.00047611204,Clean,10.0,Clean,True
4737,0.0004752727,Clean,10.0,Clean,True
1014,0.00047336807,Clean,10.0,Clean,True
3180,0.00046889496,Clean,10.0,Clean,True
5506,0.00046801838,Clean,10.0,Clean,True
6341,0.00046576947,Clean,10.0,Clean,True
5640,0.00046563943,Clean,10.0,Clean,True
55,0.00046547677,Clean,10.0,Clean,True
2419,0.00046525142,Clean,10.0,Clean,True
6134,0.00046525142,Clean,10.0,Clean,True
823,0.00046383598,Clean,10.0,Clean,True
2049,0.00046376322,Clean,10.0,Clean,True
3009,0.0004632739,Clean,10.0,Clean,True
6715,0.00046258615,Clean,10.0,Clean,True
3267,0.00046258615,Clean,10.0,Clean,True
6026,0.0004625048,Clean,10.0,Clean,True
2039,0.00046196903,Clean,10.0,Clean,True
4850,0.0004618607,Clean,10.0,Clean,True
935,0.0004616325,Clean,10.0,Clean,True
7158,0.0004601848,Clean,10.0,Clean,True
3814,0.0004599265,Clean,10.0,Clean,True
3663,0.00045844313,Clean,10.0,Clean,True
2466,0.00045773786,Clean,10.0,Clean,True
3776,0.00045773786,Clean,10.0,Clean,True
4735,0.00045661285,Clean,10.0,Clean,True
3272,0.00045648558,Clean,10.0,Clean,True
28,0.0004558188,Clean,10.0,Clean,True
7152,0.00045560396,Clean,10.0,Clean,True
1154,0.0004544218,Clean,10.0,Clean,True
1529,0.00045396053,Clean,10.0,Clean,True
792,0.00045254227,Clean,10.0,Clean,True
4916,0.0004521749,Clean,10.0,Clean,True
1678,0.0004521749,Clean,10.0,Clean,True
458,0.0004521749,Clean,10.0,Clean,True
4820,0.00045177506,Clean,10.0,Clean,True
6850,0.0004514552,Clean,10.0,Clean,True
4425,0.00045144442,Clean,10.0,Clean,True
4611,0.0004507195,Clean,10.0,Clean,True
515,0.0004507195,Clean,10.0,Clean,True
795,0.00044971824,Clean,10.0,Clean,True
754,0.00044964344,Clean,10.0,Clean,True
884,0.0004486651,Clean,10.0,Clean,True
3959,0.000448278,Clean,10.0,Clean,True
562,0.000448278,Clean,10.0,Clean,True
7322,0.000448278,Clean,10.0,Clean,True
2363,0.000448278,Clean,10.0,Clean,True
3888,0.000448278,Clean,10.0,Clean,True
5732,0.000448278,Clean,10.0,Clean,True
5618,0.00044820516,Clean,10.0,Clean,True
4688,0.00044740603,Clean,10.0,Clean,True
1148,0.00044680104,Clean,10.0,Clean,True
6590,0.00044537545,Clean,10.0,Clean,True
6320,0.00044400012,Clean,10.0,Clean,True
7559,0.00044367096,Clean,10.0,Clean,True
5580,0.00044367096,Clean,10.0,Clean,True
5881,0.00044160362,Clean,10.0,Clean,True
6591,0.00044152685,Clean,10.0,Clean,True
5959,0.00044135618,Clean,10.0,Clean,True
1304,0.00044096087,Clean,10.0,Clean,True
4285,0.00044071273,Clean,10.0,Clean,True
7457,0.0004406071,Clean,10.0,Clean,True
6981,0.00043975993,Clean,10.0,Clean,True
3495,0.00043878678,Clean,10.0,Clean,True
3367,0.0004381504,Clean,10.0,Clean,True
5977,0.00043792074,Clean,10.0,Clean,True
2038,0.00043792074,Clean,10.0,Clean,True
2994,0.00043792074,Clean,10.0,Clean,True
4363,0.00043792074,Clean,10.0,Clean,True
7098,0.00043792074,Clean,10.0,Clean,True
7630,0.0004371102,Clean,10.0,Clean,True
4388,0.00043630134,Clean,10.0,Clean,True
7387,0.00043609468,Clean,10.0,Clean,True
4613,0.00043503442,Clean,10.0,Clean,True
6189,0.00043485654,Clean,10.0,Clean,True
2675,0.0004348066,Clean,10.0,Clean,True
1308,0.00043409696,Clean,10.0,Clean,True
1668,0.00043310208,Clean,10.0,Clean,True
891,0.00043233257,Clean,10.0,Clean,True
519,0.00043069996,Clean,10.0,Clean,True
2556,0.00043051463,Clean,10.0,Clean,True
1312,0.00043043765,Clean,10.0,Clean,True
5524,0.00043029775,Clean,10.0,Clean,True
793,0.00042835358,Clean,10.0,Clean,True
6616,0.00042806438,Clean,10.0,Clean,True
6269,0.00042546255,Clean,10.0,Clean,True
2296,0.0004249097,Clean,10.0,Clean,True
3420,0.000424588,Clean,10.0,Clean,True
7400,0.00042401973,Clean,10.0,Clean,True
1982,0.00042381565,Clean,10.0,Clean,True
5511,0.00042381565,Clean,10.0,Clean,True
3730,0.00042381565,Clean,10.0,Clean,True
4806,0.00042381565,Clean,10.0,Clean,True
7515,0.00042381565,Clean,10.0,Clean,True
275,0.00042381565,Clean,10.0,Clean,True
4809,0.00042381565,Clean,10.0,Clean,True
4193,0.0004231919,Clean,10.0,Clean,True
5268,0.0004231919,Clean,10.0,Clean,True
7443,0.00042123767,Clean,10.0,Clean,True
778,0.00042107143,Clean,10.0,Clean,True
7177,0.00042107143,Clean,10.0,Clean,True
6042,0.00042107143,Clean,10.0,Clean,True
5678,0.00042107143,Clean,10.0,Clean,True
7424,0.00042107143,Clean,10.0,Clean,True
6881,0.00042015806,Clean,10.0,Clean,True
404,0.00042012462,Clean,10.0,Clean,True
5730,0.00041870764,Clean,10.0,Clean,True
3738,0.0004182758,Clean,10.0,Clean,True
1560,0.00041805278,Clean,10.0,Clean,True
3701,0.00041805278,Clean,10.0,Clean,True
3999,0.0004176821,Clean,10.0,Clean,True
5346,0.0004165753,Clean,10.0,Clean,True
5779,0.00041630416,Clean,10.0,Clean,True
6243,0.00041599353,Clean,10.0,Clean,True
1205,0.00041587953,Clean,10.0,Clean,True
2811,0.00041578952,Clean,10.0,Clean,True
6331,0.00041544545,Clean,10.0,Clean,True
3637,0.00041544545,Clean,10.0,Clean,True
4911,0.00041544545,Clean,10.0,Clean,True
3587,0.00041544545,Clean,10.0,Clean,True
5449,0.00041544545,Clean,10.0,Clean,True
959,0.00041544545,Clean,10.0,Clean,True
60,0.00041495307,Clean,10.0,Clean,True
6628,0.00041495307,Clean,10.0,Clean,True
3461,0.0004148983,Clean,10.0,Clean,True
409,0.00041424404,Clean,10.0,Clean,True
7230,0.0004142393,Clean,10.0,Clean,True
1394,0.00041368644,Clean,10.0,Clean,True
5126,0.00041351,Clean,10.0,Clean,True
2386,0.00041288862,Clean,10.0,Clean,True
791,0.00041244194,Clean,10.0,Clean,True
125,0.00041244194,Clean,10.0,Clean,True
1418,0.0004119443,Clean,10.0,Clean,True
280,0.0004119443,Clean,10.0,Clean,True
2326,0.0004113731,Clean,10.0,Clean,True
3236,0.00041081387,Clean,10.0,Clean,True
3719,0.00040950795,Clean,10.0,Clean,True
5256,0.00040902026,Clean,10.0,Clean,True
1574,0.00040841926,Clean,10.0,Clean,True
3769,0.0004080363,Clean,10.0,Clean,True
4177,0.0004074453,Clean,10.0,Clean,True
2143,0.0004071219,Clean,10.0,Clean,True
3681,0.00040685633,Clean,10.0,Clean,True
3572,0.00040652484,Clean,10.0,Clean,True
1333,0.00040539232,Clean,10.0,Clean,True
5254,0.00040529922,Clean,10.0,Clean,True
6751,0.000405047,Clean,10.0,Clean,True
1631,0.00040340752,Clean,10.0,Clean,True
1065,0.00040337368,Clean,10.0,Clean,True
1059,0.00040288793,Clean,10.0,Clean,True
7579,0.00040286337,Clean,10.0,Clean,True
4298,0.00040265734,Clean,10.0,Clean,True
2489,0.00040192582,Clean,10.0,Clean,True
4000,0.00040047764,Clean,10.0,Clean,True
3005,0.00040037552,Clean,10.0,Clean,True
2106,0.00039971786,Clean,10.0,Clean,True
2773,0.00039946058,Clean,10.0,Clean,True
27,0.00039946058,Clean,10.0,Clean,True
4234,0.00039946058,Clean,10.0,Clean,True
4281,0.00039946058,Clean,10.0,Clean,True
5175,0.00039941753,Clean,10.0,Clean,True
6254,0.00039941753,Clean,10.0,Clean,True
5249,0.00039938418,Clean,10.0,Clean,True
4501,0.00039924984,Clean,10.0,Clean,True
116,0.00039869966,Clean,10.0,Clean,True
2779,0.00039715026,Clean,10.0,Clean,True
2625,0.00039693472,Clean,10.0,Clean,True
6080,0.00039693,Clean,10.0,Clean,True
1470,0.00039484995,Clean,10.0,Clean,True
7238,0.0003945128,Clean,10.0,Clean,True
3993,0.0003935938,Clean,10.0,Clean,True
2362,0.0003935193,Clean,10.0,Clean,True
46,0.00039328172,Clean,10.0,Clean,True
5423,0.00039318146,Clean,10.0,Clean,True
2448,0.00039200592,Clean,10.0,Clean,True
1944,0.0003917625,Clean,10.0,Clean,True
2356,0.00039170316,Clean,10.0,Clean,True
6288,0.00039005876,Clean,10.0,Clean,True
7310,0.0003897857,Clean,10.0,Clean,True
215,0.0003896455,Clean,10.0,Clean,True
474,0.00038954502,Clean,10.0,Clean,True
2237,0.00038909464,Clean,10.0,Clean,True
2866,0.00038813494,Clean,10.0,Clean,True
1527,0.00038711322,Clean,10.0,Clean,True
4488,0.00038617052,Clean,10.0,Clean,True
5565,0.00038617052,Clean,10.0,Clean,True
2270,0.00038615896,Clean,10.0,Clean,True
1466,0.00038597477,Clean,10.0,Clean,True
4203,0.00038571027,Clean,10.0,Clean,True
2854,0.00038549045,Clean,10.0,Clean,True
4549,0.0003850517,Clean,10.0,Clean,True
939,0.00038470794,Clean,10.0,Clean,True
5535,0.00038433477,Clean,10.0,Clean,True
2454,0.00038394862,Clean,10.0,Clean,True
6209,0.0003838864,Clean,10.0,Clean,True
38,0.00038360214,Clean,10.0,Clean,True
7461,0.00038357894,Clean,10.0,Clean,True
3863,0.00038285082,Clean,10.0,Clean,True
3147,0.00038158463,Clean,10.0,Clean,True
713,0.00038123722,Clean,10.0,Clean,True
3924,0.00038085456,Clean,10.0,Clean,True
5699,0.00038037178,Clean,10.0,Clean,True
7616,0.0003796279,Clean,10.0,Clean,True
2180,0.0003792047,Clean,10.0,Clean,True
3972,0.0003792047,Clean,10.0,Clean,True
2139,0.0003789994,Clean,10.0,Clean,True
470,0.0003789403,Clean,10.0,Clean,True
3778,0.00037871805,Clean,10.0,Clean,True
10,0.00037740884,Clean,10.0,Clean,True
1757,0.0003770027,Clean,10.0,Clean,True
4976,0.0003770027,Clean,10.0,Clean,True
7259,0.0003769184,Clean,10.0,Clean,True
2428,0.0003751291,Clean,10.0,Clean,True
16,0.0003750576,Clean,10.0,Clean,True
5541,0.0003750576,Clean,10.0,Clean,True
284,0.0003745786,Clean,10.0,Clean,True
1311,0.00037353183,Clean,10.0,Clean,True
1568,0.000373296,Clean,10.0,Clean,True
1713,0.0003731448,Clean,10.0,Clean,True
1218,0.0003716169,Clean,10.0,Clean,True
5815,0.00037130047,Clean,10.0,Clean,True
6993,0.00037102273,Clean,10.0,Clean,True
5604,0.0003709824,Clean,10.0,Clean,True
1081,0.0003709824,Clean,10.0,Clean,True
4435,0.0003706584,Clean,10.0,Clean,True
5932,0.00037039083,Clean,10.0,Clean,True
2511,0.00037039083,Clean,10.0,Clean,True
66,0.00037039083,Clean,10.0,Clean,True
3928,0.00036839186,Clean,10.0,Clean,True
1239,0.0003683831,Clean,10.0,Clean,True
244,0.00036686103,Clean,10.0,Clean,True
7175,0.00036686103,Clean,10.0,Clean,True
983,0.00036686103,Clean,10.0,Clean,True
3633,0.00036686103,Clean,10.0,Clean,True
262,0.00036686103,Clean,10.0,Clean,True
3141,0.00036609414,Clean,10.0,Clean,True
277,0.00036609414,Clean,10.0,Clean,True
3394,0.00036475988,Clean,10.0,Clean,True
7004,0.00036461372,Clean,10.0,Clean,True
4780,0.000363653,Clean,10.0,Clean,True
1040,0.00036362562,Clean,10.0,Clean,True
4067,0.00036308507,Clean,10.0,Clean,True
5742,0.0003625612,Clean,10.0,Clean,True
3584,0.00036193337,Clean,10.0,Clean,True
863,0.0003610661,Clean,10.0,Clean,True
1285,0.00036092656,Clean,10.0,Clean,True
1763,0.00035913286,Clean,10.0,Clean,True
3474,0.00035868137,Clean,10.0,Clean,True
3569,0.00035852173,Clean,10.0,Clean,True
1619,0.00035818008,Clean,10.0,Clean,True
302,0.00035818008,Clean,10.0,Clean,True
4891,0.00035751468,Clean,10.0,Clean,True
7632,0.00035743564,Clean,10.0,Clean,True
4164,0.00035743564,Clean,10.0,Clean,True
6106,0.00035672518,Clean,10.0,Clean,True
4242,0.00035672518,Clean,10.0,Clean,True
2403,0.00035670018,Clean,10.0,Clean,True
6895,0.0003563382,Clean,10.0,Clean,True
6726,0.0003563382,Clean,10.0,Clean,True
2383,0.00035616162,Clean,10.0,Clean,True
938,0.0003556245,Clean,10.0,Clean,True
3234,0.0003556245,Clean,10.0,Clean,True
329,0.00035503542,Clean,10.0,Clean,True
4150,0.00035452135,Clean,10.0,Clean,True
2724,0.0003545002,Clean,10.0,Clean,True
2982,0.0003545002,Clean,10.0,Clean,True
1955,0.0003545002,Clean,10.0,Clean,True
1686,0.0003545002,Clean,10.0,Clean,True
7101,0.0003545002,Clean,10.0,Clean,True
7184,0.0003537855,Clean,10.0,Clean,True
4045,0.00035373608,Clean,10.0,Clean,True
5944,0.0003533857,Clean,10.0,Clean,True
6645,0.000353105,Clean,10.0,Clean,True
1576,0.00035274483,Clean,10.0,Clean,True
7634,0.00035274483,Clean,10.0,Clean,True
7571,0.00035274483,Clean,10.0,Clean,True
6220,0.00035274483,Clean,10.0,Clean,True
1639,0.00035274483,Clean,10.0,Clean,True
2701,0.00035274483,Clean,10.0,Clean,True
260,0.00035274483,Clean,10.0,Clean,True
2713,0.00035200745,Clean,10.0,Clean,True
7370,0.00035190847,Clean,10.0,Clean,True
6311,0.00035143943,Clean,10.0,Clean,True
4748,0.00035043893,Clean,10.0,Clean,True
4972,0.0003493052,Clean,10.0,Clean,True
4752,0.00034874704,Clean,10.0,Clean,True
2869,0.00034874704,Clean,10.0,Clean,True
4729,0.00034832885,Clean,10.0,Clean,True
1058,0.00034799875,Clean,10.0,Clean,True
6249,0.00034747846,Clean,10.0,Clean,True
2340,0.00034695247,Clean,10.0,Clean,True
6683,0.00034661673,Clean,10.0,Clean,True
5205,0.0003465277,Clean,10.0,Clean,True
619,0.00034561197,Clean,10.0,Clean,True
5691,0.00034561197,Clean,10.0,Clean,True
7077,0.00034561197,Clean,10.0,Clean,True
892,0.00034561197,Clean,10.0,Clean,True
876,0.00034561197,Clean,10.0,Clean,True
7089,0.00034561197,Clean,10.0,Clean,True
4469,0.00034561197,Clean,10.0,Clean,True
6821,0.00034561197,Clean,10.0,Clean,True
2565,0.00034561197,Clean,10.0,Clean,True
7137,0.00034561197,Clean,10.0,Clean,True
3144,0.00034561197,Clean,10.0,Clean,True
5083,0.00034561197,Clean,10.0,Clean,True
3644,0.00034559699,Clean,10.0,Clean,True
1273,0.00034533665,Clean,10.0,Clean,True
769,0.00034530275,Clean,10.0,Clean,True
7094,0.0003448798,Clean,10.0,Clean,True
1986,0.0003448798,Clean,10.0,Clean,True
832,0.0003448798,Clean,10.0,Clean,True
2975,0.00034468164,Clean,10.0,Clean,True
4892,0.00034468164,Clean,10.0,Clean,True
7021,0.00034460556,Clean,10.0,Clean,True
6242,0.00034451505,Clean,10.0,Clean,True
5947,0.00034444215,Clean,10.0,Clean,True
6644,0.00034444215,Clean,10.0,Clean,True
2539,0.00034357945,Clean,10.0,Clean,True
4120,0.00034346303,Clean,10.0,Clean,True
5390,0.00034346303,Clean,10.0,Clean,True
2557,0.00034338885,Clean,10.0,Clean,True
7508,0.00034334417,Clean,10.0,Clean,True
3726,0.00034334417,Clean,10.0,Clean,True
975,0.00034299496,Clean,10.0,Clean,True
673,0.0003422497,Clean,10.0,Clean,True
1635,0.00034210636,Clean,10.0,Clean,True
7308,0.00034176896,Clean,10.0,Clean,True
1838,0.00034153217,Clean,10.0,Clean,True
249,0.0003408595,Clean,10.0,Clean,True
197,0.0003408595,Clean,10.0,Clean,True
1567,0.0003408595,Clean,10.0,Clean,True
6493,0.0003408356,Clean,10.0,Clean,True
3981,0.0003408356,Clean,10.0,Clean,True
5279,0.0003407123,Clean,10.0,Clean,True
4548,0.00034032096,Clean,10.0,Clean,True
153,0.00034032096,Clean,10.0,Clean,True
3762,0.00034032096,Clean,10.0,Clean,True
2030,0.0003401231,Clean,10.0,Clean,True
2558,0.00033861492,Clean,10.0,Clean,True
661,0.00033765027,Clean,10.0,Clean,True
1759,0.00033756404,Clean,10.0,Clean,True
2058,0.00033726793,Clean,10.0,Clean,True
4926,0.00033726793,Clean,10.0,Clean,True
4337,0.0003371533,Clean,10.0,Clean,True
950,0.0003371533,Clean,10.0,Clean,True
6437,0.0003371533,Clean,10.0,Clean,True
5295,0.0003371533,Clean,10.0,Clean,True
2360,0.0003371533,Clean,10.0,Clean,True
4146,0.0003371533,Clean,10.0,Clean,True
1930,0.0003371533,Clean,10.0,Clean,True
6488,0.00033676813,Clean,10.0,Clean,True
6097,0.00033676813,Clean,10.0,Clean,True
6966,0.0003367622,Clean,10.0,Clean,True
3191,0.0003367622,Clean,10.0,Clean,True
2062,0.00033666735,Clean,10.0,Clean,True
7623,0.00033666735,Clean,10.0,Clean,True
1958,0.0003366407,Clean,10.0,Clean,True
1147,0.00033648717,Clean,10.0,Clean,True
4197,0.00033503503,Clean,10.0,Clean,True
3514,0.00033427795,Clean,10.0,Clean,True
3911,0.00033331945,Clean,10.0,Clean,True
1853,0.00033323618,Clean,10.0,Clean,True
207,0.00033323618,Clean,10.0,Clean,True
513,0.00033283647,Clean,10.0,Clean,True
6956,0.00033283647,Clean,10.0,Clean,True
4542,0.0003323133,Clean,10.0,Clean,True
7426,0.0003323133,Clean,10.0,Clean,True
6446,0.0003323133,Clean,10.0,Clean,True
2136,0.0003323133,Clean,10.0,Clean,True
6927,0.0003323133,Clean,10.0,Clean,True
6349,0.0003323133,Clean,10.0,Clean,True
6582,0.0003323133,Clean,10.0,Clean,True
5068,0.0003323133,Clean,10.0,Clean,True
1673,0.00033210145,Clean,10.0,Clean,True
7326,0.00033210145,Clean,10.0,Clean,True
171,0.00033210145,Clean,10.0,Clean,True
5181,0.00033210145,Clean,10.0,Clean,True
3496,0.000332034,Clean,10.0,Clean,True
2051,0.00033188146,Clean,10.0,Clean,True
2613,0.00033135127,Clean,10.0,Clean,True
6996,0.00033092793,Clean,10.0,Clean,True
1463,0.0003305338,Clean,10.0,Clean,True
1365,0.0003301326,Clean,10.0,Clean,True
2427,0.00032994917,Clean,10.0,Clean,True
3249,0.0003296209,Clean,10.0,Clean,True
2703,0.0003293514,Clean,10.0,Clean,True
7146,0.0003293514,Clean,10.0,Clean,True
1355,0.00032923522,Clean,10.0,Clean,True
6530,0.00032853446,Clean,10.0,Clean,True
7236,0.00032853446,Clean,10.0,Clean,True
2660,0.0003283084,Clean,10.0,Clean,True
3812,0.00032783393,Clean,10.0,Clean,True
2219,0.00032753713,Clean,10.0,Clean,True
5182,0.00032738634,Clean,10.0,Clean,True
3498,0.00032696713,Clean,10.0,Clean,True
6265,0.00032669326,Clean,10.0,Clean,True
2365,0.00032669326,Clean,10.0,Clean,True
4580,0.00032669326,Clean,10.0,Clean,True
236,0.00032618566,Clean,10.0,Clean,True
1358,0.00032618566,Clean,10.0,Clean,True
3068,0.00032580897,Clean,10.0,Clean,True
4933,0.00032577544,Clean,10.0,Clean,True
1596,0.0003257391,Clean,10.0,Clean,True
4265,0.00032564127,Clean,10.0,Clean,True
2731,0.0003248162,Clean,10.0,Clean,True
992,0.0003245497,Clean,10.0,Clean,True
830,0.0003245497,Clean,10.0,Clean,True
1792,0.0003245497,Clean,10.0,Clean,True
1500,0.0003242457,Clean,10.0,Clean,True
5966,0.0003242457,Clean,10.0,Clean,True
524,0.00032408346,Clean,10.0,Clean,True
3324,0.00032408346,Clean,10.0,Clean,True
3183,0.00032408346,Clean,10.0,Clean,True
591,0.0003236046,Clean,10.0,Clean,True
6548,0.00032353948,Clean,10.0,Clean,True
3146,0.00032349784,Clean,10.0,Clean,True
391,0.00032349784,Clean,10.0,Clean,True
6420,0.00032341058,Clean,10.0,Clean,True
6815,0.00032341058,Clean,10.0,Clean,True
3804,0.00032341058,Clean,10.0,Clean,True
3600,0.00032341058,Clean,10.0,Clean,True
6778,0.00032341058,Clean,10.0,Clean,True
6015,0.00032341058,Clean,10.0,Clean,True
6103,0.00032341058,Clean,10.0,Clean,True
7262,0.00032341058,Clean,10.0,Clean,True
1981,0.00032341058,Clean,10.0,Clean,True
3854,0.00032341058,Clean,10.0,Clean,True
4792,0.00032341058,Clean,10.0,Clean,True
374,0.00032341058,Clean,10.0,Clean,True
3556,0.00032341058,Clean,10.0,Clean,True
6335,0.00032341058,Clean,10.0,Clean,True
7483,0.00032341058,Clean,10.0,Clean,True
6190,0.00032341058,Clean,10.0,Clean,True
7067,0.00032341058,Clean,10.0,Clean,True
2514,0.00032341058,Clean,10.0,Clean,True
3056,0.00032341058,Clean,10.0,Clean,True
5698,0.00032341058,Clean,10.0,Clean,True
5085,0.00032341058,Clean,10.0,Clean,True
537,0.00032341058,Clean,10.0,Clean,True
6297,0.00032341058,Clean,10.0,Clean,True
2965,0.00032341058,Clean,10.0,Clean,True
523,0.00032341058,Clean,10.0,Clean,True
7383,0.00032341058,Clean,10.0,Clean,True
715,0.00032341058,Clean,10.0,Clean,True
7208,0.00032341058,Clean,10.0,Clean,True
6501,0.00032341058,Clean,10.0,Clean,True
4859,0.00032341058,Clean,10.0,Clean,True
3251,0.00032341058,Clean,10.0,Clean,True
1797,0.00032341058,Clean,10.0,Clean,True
281,0.00032341058,Clean,10.0,Clean,True
1605,0.00032341058,Clean,10.0,Clean,True
5980,0.00032341058,Clean,10.0,Clean,True
7270,0.00032341058,Clean,10.0,Clean,True
2904,0.00032341058,Clean,10.0,Clean,True
7309,0.00032341058,Clean,10.0,Clean,True
2993,0.00032341058,Clean,10.0,Clean,True
1528,0.00032341058,Clean,10.0,Clean,True
7256,0.00032341058,Clean,10.0,Clean,True
3952,0.00032341058,Clean,10.0,Clean,True
7228,0.00032341058,Clean,10.0,Clean,True
7143,0.00032341058,Clean,10.0,Clean,True
4585,0.00032341058,Clean,10.0,Clean,True
3676,0.00032341058,Clean,10.0,Clean,True
3462,0.00032341058,Clean,10.0,Clean,True
6528,0.00032341058,Clean,10.0,Clean,True
1906,0.00032341058,Clean,10.0,Clean,True
105,0.00032341058,Clean,10.0,Clean,True
1182,0.00032341058,Clean,10.0,Clean,True
4732,0.00032341058,Clean,10.0,Clean,True
89,0.00032341058,Clean,10.0,Clean,True
5334,0.00032341058,Clean,10.0,Clean,True
1165,0.00032341058,Clean,10.0,Clean,True
5408,0.00032341058,Clean,10.0,Clean,True
3920,0.00032341058,Clean,10.0,Clean,True
7081,0.00032341058,Clean,10.0,Clean,True
223,0.00032341058,Clean,10.0,Clean,True
3963,0.00032341058,Clean,10.0,Clean,True
1933,0.00032341058,Clean,10.0,Clean,True
7330,0.00032341058,Clean,10.0,Clean,True
2289,0.00032341058,Clean,10.0,Clean,True
375,0.00032341058,Clean,10.0,Clean,True
1341,0.00032341058,Clean,10.0,Clean,True
6235,0.00032341058,Clean,10.0,Clean,True
3490,0.00032341058,Clean,10.0,Clean,True
5658,0.00032341058,Clean,10.0,Clean,True
1581,0.00032341058,Clean,10.0,Clean,True
804,0.00032341058,Clean,10.0,Clean,True
4142,0.00032341058,Clean,10.0,Clean,True
5326,0.00032341058,Clean,10.0,Clean,True
5000,0.00032341058,Clean,10.0,Clean,True
1306,0.00032341058,Clean,10.0,Clean,True
2969,0.00032341058,Clean,10.0,Clean,True
1266,0.00032341058,Clean,10.0,Clean,True
2032,0.00032341058,Clean,10.0,Clean,True
854,0.00032341058,Clean,10.0,Clean,True
954,0.00032341058,Clean,10.0,Clean,True
3597,0.00032341058,Clean,10.0,Clean,True
2740,0.00032341058,Clean,10.0,Clean,True
7086,0.00032341058,Clean,10.0,Clean,True
4018,0.00032341058,Clean,10.0,Clean,True
1719,0.00032341058,Clean,10.0,Clean,True
6295,0.00032341058,Clean,10.0,Clean,True
4636,0.00032341058,Clean,10.0,Clean,True
6588,0.00032341058,Clean,10.0,Clean,True
2134,0.00032341058,Clean,10.0,Clean,True
6439,0.00032341058,Clean,10.0,Clean,True
5626,0.00032341058,Clean,10.0,Clean,True
7531,0.00032341058,Clean,10.0,Clean,True
2690,0.00032341058,Clean,10.0,Clean,True
431,0.00032341058,Clean,10.0,Clean,True
2667,0.00032341058,Clean,10.0,Clean,True
1139,0.00032341058,Clean,10.0,Clean,True
4644,0.00032341058,Clean,10.0,Clean,True
2261,0.00032341058,Clean,10.0,Clean,True
1679,0.00032341058,Clean,10.0,Clean,True
2612,0.00032341058,Clean,10.0,Clean,True
6695,0.00032341058,Clean,10.0,Clean,True
2537,0.00032341058,Clean,10.0,Clean,True
7264,0.00032341058,Clean,10.0,Clean,True
3642,0.00032341058,Clean,10.0,Clean,True
851,0.00032341058,Clean,10.0,Clean,True
6580,0.00032203406,Clean,10.0,Clean,True
3596,0.00032183796,Clean,10.0,Clean,True
6490,0.00032144328,Clean,10.0,Clean,True
2793,0.00031995767,Clean,10.0,Clean,True
3051,0.0003194039,Clean,10.0,Clean,True
6428,0.00031932228,Clean,10.0,Clean,True
3177,0.00031932228,Clean,10.0,Clean,True
5135,0.00031932228,Clean,10.0,Clean,True
1262,0.00031932228,Clean,10.0,Clean,True
3709,0.00031932228,Clean,10.0,Clean,True
1585,0.00031932228,Clean,10.0,Clean,True
1060,0.00031932228,Clean,10.0,Clean,True
2109,0.00031932228,Clean,10.0,Clean,True
6115,0.00031883162,Clean,10.0,Clean,True
698,0.00031876264,Clean,10.0,Clean,True
1131,0.00031831802,Clean,10.0,Clean,True
1265,0.00031798953,Clean,10.0,Clean,True
7440,0.0003177641,Clean,10.0,Clean,True
7499,0.00031678946,Clean,10.0,Clean,True
603,0.00031678946,Clean,10.0,Clean,True
6756,0.00031678946,Clean,10.0,Clean,True
987,0.00031496843,Clean,10.0,Clean,True
3031,0.00031496392,Clean,10.0,Clean,True
5757,0.00031496392,Clean,10.0,Clean,True
2165,0.00031496392,Clean,10.0,Clean,True
5940,0.00031496392,Clean,10.0,Clean,True
1663,0.00031472679,Clean,10.0,Clean,True
3797,0.00031450452,Clean,10.0,Clean,True
337,0.00031450452,Clean,10.0,Clean,True
6051,0.00031392218,Clean,10.0,Clean,True
5811,0.00031392218,Clean,10.0,Clean,True
5791,0.00031392218,Clean,10.0,Clean,True
5445,0.00031392218,Clean,10.0,Clean,True
4208,0.0003136344,Clean,10.0,Clean,True
6904,0.00031305366,Clean,10.0,Clean,True
7643,0.0003130044,Clean,10.0,Clean,True
1809,0.00031164958,Clean,10.0,Clean,True
2769,0.00031104998,Clean,10.0,Clean,True
3610,0.00031104998,Clean,10.0,Clean,True
1107,0.0003093899,Clean,10.0,Clean,True
335,0.0003093734,Clean,10.0,Clean,True
1690,0.0003093734,Clean,10.0,Clean,True
723,0.0003093734,Clean,10.0,Clean,True
